r_reco_mm,merged_smooth_bias_r_rec_minus_r_true_mm
14255.627813906955,-37.329007287162305
14264.48224112056,-37.054316400605586
14273.336668334166,-36.77400875226462
14282.191095547774,-36.488217254366646
14291.045522761382,-36.19707481913907
14299.899949974988,-35.90071435880911
14308.754377188596,-35.599268785603996
14317.608804402202,-35.29287101175112
14326.46323161581,-34.98165394947765
14335.317658829415,-34.665750511010984
14344.172086043021,-34.34529360857837
14353.02651325663,-34.020416154407016
14361.880940470237,-33.69125106072431
14370.735367683843,-33.35793123975751
14379.58979489745,-33.020589603733804
14388.444222111057,-32.67935906488063
14397.298649324663,-32.33437253542519
14406.15307653827,-31.985762927594703
14415.007503751876,-31.6336631536166
14423.861930965482,-31.27820612571808
14432.71635817909,-30.919524756126368
14441.570785392698,-30.557751957068877
14450.425212606304,-30.19302064077284
14459.279639819912,-29.82546371946545
14468.134067033518,-29.455214105374147
14476.988494247124,-29.082404710726138
14485.842921460731,-28.70716844774863
14494.697348674337,-28.329638228669058
14503.551775887943,-27.94994696571463
14512.406203101553,-27.56822757111256
14521.260630315159,-27.184612957090273
14530.115057528767,-26.799236035874912
14538.969484742373,-26.412229719693908
14547.823911955978,-26.02372692077447
14556.678339169586,-25.633860551343798
14565.532766383192,-25.242763523629332
14574.387193596798,-24.850568749858297
14583.241620810406,-24.45740914225787
14592.096048024014,-24.063417613055513
14600.95047523762,-23.66872707447843
14609.804902451227,-23.273470438753815
14618.659329664833,-22.877780618109107
14627.51375687844,-22.48179052477152
14636.368184092047,-22.085633070968264
14645.222611305653,-21.68944116892677
14654.077038519259,-21.29334773087425
14662.931465732869,-20.897485669037902
14671.785892946475,-20.50198789564518
14680.64032016008,-20.10698732292327
14689.494747373688,-19.712616863099388
14698.349174587294,-19.319009428400985
14707.2036018009,-18.926297931055252
14716.058029014508,-18.534615283289398
14724.912456228114,-18.14409439733086
14733.76688344172,-17.75486818540685
14742.62131065533,-17.367069559744568
14751.475737868936,-16.980831432571463
14760.330165082543,-16.596286716114655
14769.18459229615,-16.213568322601596
14778.039019509755,-15.832809164259464
14786.893446723363,-15.454142153315496
14795.747873936969,-15.077700201997116
14804.602301150575,-14.703616222531526
14813.456728364183,-14.332023127145952
14822.31115557779,-13.963053828067801
14831.165582791396,-13.59684123752432
14840.020010005004,-13.233518267742685
14848.87443721861,-12.873217830950331
14857.728864432216,-12.516072839374493
14866.583291645824,-12.16221620524235
14875.43771885943,-11.811780840781356
14884.292146073036,-11.464899658218716
14893.146573286645,-11.121705569781637
14902.001000500251,-10.782331487697544
14910.855427713857,-10.44691032419365
14919.709854927465,-10.115574991497196
14928.564282141071,-9.78845840183555
14937.418709354677,-9.46569346743597
14946.273136568285,-9.147413100525657
14955.12756378189,-8.833750213332046
14963.981990995499,-8.524837718082274
14972.836418209106,-8.22080852700375
14981.690845422712,-7.921795552323696
14990.54527263632,-7.627931706269346
14999.399699849926,-7.337233117415168
15008.254127063532,-7.045240362118305
15017.10855427714,-6.751885941439096
15025.962981490746,-6.4572576516146665
15034.817408704352,-6.161443288881974
15043.671835917961,-5.8645306494779605
15052.526263131567,-5.566607529639762
15061.380690345173,-5.26776172560433
15070.235117558781,-4.968081033608612
15079.089544772387,-4.66765324988974
15087.943971985993,-4.366566170684665
15096.7983991996,-4.0649075922303375
15105.652826413207,-3.762765310763886
15114.507253626813,-3.4602271225222645
15123.361680840422,-3.1573808237424212
15132.216108054028,-2.854314210661489
15141.070535267634,-2.551115079516418
15149.924962481242,-2.2478712265441567
15158.779389694848,-1.9446704479818382
15167.633816908456,-1.6416005400663514
15176.488244122062,-1.3387492990348284
15185.342671335668,-1.0362045211242201
15194.197098549277,-0.7340540025714752
15203.051525762883,-0.4323855396137263
15211.905952976489,-0.13128692848792195
15220.760380190097,0.16915403456898367
15229.614807403703,0.468849553319864
15238.469234617309,0.7677118315277656
15247.323661830917,1.0656530729557392
15256.178089044522,1.3625854813666558
15265.032516258128,1.658421260523558
15273.886943471738,1.9530726141895
15282.741370685344,2.2464517461273554
15291.59579789895,2.5384708601001664
15300.450225112558,2.8290421598709856
15309.304652326164,3.1180778492026806
15318.15907953977,3.4054901318583024
15327.013506753377,3.6911912116008954
15335.867933966983,3.975093292193343
15344.722361180591,4.257108577398678
15353.576788394199,4.537149270979956
15362.431215607805,4.81512757670005
15371.285642821413,5.090955698322064
15380.140070035019,5.36454583960887
15388.994497248625,5.635810204323521
15397.848924462232,5.904660996229056
15406.703351675838,6.171010419088351
15415.557778889444,6.4347706766644635
15424.412206103054,6.6958539727204185
15433.26663331666,6.9541725110191175
15442.121060530266,7.20963849532359
15450.975487743874,7.462164129396876
15459.82991495748,7.711661617001873
15468.684342171086,7.9580431619016165
15477.538769384693,8.201220967859136
15486.3931965983,8.441107238637333
15495.247623811905,8.67761417799925
15504.102051025515,8.910653989707907
15512.95647823912,9.137181967143128
15521.810905452727,9.34723375838837
15530.665332666335,9.543626612585093
15539.51975987994,9.730485784706119
15548.374187093546,9.911936529724393
15557.228614307154,10.092104102612856
15566.08304152076,10.275113758344334
15574.93746873437,10.465090751891811
15583.791895947976,10.666160338228106
15592.646323161582,10.882447772326167
15601.50075037519,11.118078309158943
15610.355177588795,11.377177203699237
15619.209604802401,11.658468827590395
15628.06403201601,11.957963544716659
15636.918459229615,12.27608988362754
15645.772886443221,12.613277183036775
15654.62731365683,12.969954781658112
15663.481740870437,13.346552018205092
15672.336168084043,13.74349823139145
15681.19059529765,14.16122275993096
15690.045022511256,14.600154942537126
15698.899449724862,15.060724117923709
15707.75387693847,15.54335962480448
15716.608304152076,16.048490801892928
15725.462731365684,16.57654698790283
15734.317158579292,17.127957521547966
15743.171585792898,17.703151741541802
15752.026013006503,18.30457910169162
15760.880440220111,18.963257467664484
15769.734867433717,19.687240286189006
15778.589294647325,20.473457374218146
15787.443721860931,21.318838548704274
15796.298149074537,22.220313626600216
15805.152576288147,23.174812424858843
15814.007003501752,24.179264760432453
15822.861430715358,25.230600450273915
15831.715857928966,26.325749311336125
15840.570285142572,27.461641160571332
15849.424712356178,28.63520581493242
15858.279139569786,29.84337309137231
15867.133566783392,31.083072806843205
15875.987993997,32.351234778298014
15884.842421210607,33.66248722283609
15893.696848424213,35.10983870913895
15902.55127563782,36.691524949548686
15911.405702851427,38.388826928684445
15920.260130065033,40.183025631164334
15929.114557278639,42.05540204160745
15937.968984492247,43.987237144632985
15946.823411705853,45.95981192485891
15955.67783891946,47.95440736690443
15964.532266133068,49.9523044553887
15973.386693346674,51.93478417492971
15982.241120560282,53.88312751014702
15991.095547773888,55.77861544565862
15999.949974987494,57.60252896608372
16008.8044022011,59.336149056041066
16017.658829414706,61.000740793041864
16026.513256628316,62.67575931881032
16035.367683841923,64.35631344173703
16044.22211105553,66.03382977086655
16053.076538269135,67.69973491524277
16061.930965482741,69.3454554839096
16070.785392696347,70.96241808591098
16079.639819909957,72.54204933029142
16088.494247123563,74.07577582609356
16097.348674337169,75.55502418236192
16106.203101550776,76.97122100814043
16115.057528764382,78.31579291247301
16123.911955977992,79.58016650440402
16132.766383191598,80.75576839297635
16141.620810405204,81.86396260118381
16150.47523761881,82.93750975591176
16159.329664832416,83.97591967421172
16168.184092046022,84.97862416751984
16177.038519259631,85.94505504727266
16185.89294647324,86.87464412490553
16194.747373686845,87.76682321185503
16203.601800900451,88.62102411955729
16212.456228114057,89.43667865944846
16221.310655327663,90.21321864296466
16230.165082541273,90.9500758815424
16239.019509754879,91.64668218661717
16247.873936968484,92.30850391304429
16256.728364182092,92.98934479297954
16265.582791395698,93.68850757882664
16274.437218609304,94.38903112384328
16283.291645822914,95.07395428128734
16292.14607303652,95.72631590441594
16301.000500250126,96.32915484648693
16309.854927463732,96.86550996075802
16318.709354677338,97.31842010048679
16327.563781890947,97.67092411893105
16336.418209104555,97.90606086934811
16345.272636318161,98.00686920499581
16354.127063531767,98.00511210469557
16362.981490745373,97.98820140027894
16371.835917958979,97.95880739829019
16380.690345172588,97.91724809330368
16389.544772386194,97.86384147989395
16398.3991995998,97.79890555263536
16407.253626813406,97.72275830610236
16416.108054027012,97.63571773486935
16424.96248124062,97.53810183351077
16433.816908454228,97.43022859660101
16442.671335667834,97.31241601871459
16451.525762881443,97.18498209442589
16460.38019009505,97.04824481830931
16469.234617308655,96.90252218493933
16478.08904452226,96.69898077066836
16486.94347173587,96.21885482638427
16495.797898949477,95.45987483467083
16504.652326163083,94.44997212655868
16513.50675337669,93.21707803307864
16522.361180590295,91.78912388526152
16531.215607803904,90.19404101413741
16540.07003501751,88.45976075073843
16548.924462231116,86.61421442609475
16557.778889444722,84.6853333712372
16566.633316658328,82.70104891719657
16575.487743871934,80.68929239500363
16584.342171085544,78.67799513568842
16593.19659829915,76.69508847028334
16602.05102551276,74.76850372981835
16610.905452726365,72.92617224532432
16619.75987993997,71.15035060471978
16628.614307153577,69.33734319050666
16637.468734367187,67.48121078078893
16646.323161580793,65.5816146112416
16655.1775887944,63.6382159175375
16664.032016008005,61.650675935350144
16672.88644322161,59.61865590035309
16681.740870435216,57.54181704821988
16690.595297648826,55.41982061462321
16699.449724862432,53.25232783523831
16708.304152076038,51.038999945737906
16717.158579289644,48.7794981817955
16726.01300650325,46.45245124051472
16734.86743371686,44.00758734625505
16743.721860930465,41.45841496484974
16752.576288144075,38.82212480197424
16761.43071535768,36.115907563305036
16770.285142571287,33.35695395451858
16779.139569784893,30.56245468129133
16787.993996998503,27.749600449298622
16796.84842421211,24.935581964219185
16805.702851425714,22.13758993172834
16814.55727863932,19.372815057502542
16823.411705852926,16.658448047218265
16832.266133066532,14.011679606551963
16841.120560280142,11.449700441179097
16849.974987493748,8.916798570406218
16858.829414707354,6.314181161333795
16867.68384192096,3.6675839811570086
16876.538269134566,1.004688498365289
16885.39269634817,-1.6468238185519464
16894.24712356178,-4.259271501106304
16903.10155077539,-6.804973080806255
16911.955977988997,-9.256247089163434
16920.810405202603,-11.585412057688416
16929.66483241621,-13.764786517891784
16938.51925962982,-15.766689001284865
16947.373686843424,-17.563438039376628
16956.22811405703,-19.127359308645197
16965.082541270636,-20.581291773548248
16973.936968484242,-22.04776093756525
16982.79139569785,-23.50474317913521
16991.645822911458,-24.930214876697686
17000.500250125064,-26.302152408690528
17009.35467733867,-27.598532153553318
17018.209104552276,-28.797330489725063
17027.06353176588,-29.876523795644747
17035.917958979488,-30.81408844975138
17044.772386193097,-31.58800083048424
17053.626813406707,-32.17623731628171
17062.481240620313,-32.556774285583096
17071.33566783392,-32.70758811682745
17080.190095047525,-32.67042067436417
17089.04452226113,-32.53892247138385
17097.89894947474,-32.32296176686218
17106.753376688346,-32.03143596368328
17115.607803901952,-31.673242464731022
17124.462231115558,-31.257278672889356
17133.316658329164,-30.792441991042207
17142.171085542774,-30.287629822073317
17151.02551275638,-29.751739568867016
17159.879939969986,-29.19366863430706
17168.73436718359,-28.622314421277395
17177.588794397197,-28.046574332661947
17186.443221610803,-27.475345771344664
17195.297648824413,-26.917526140209254
17204.152076038023,-26.367545550844543
17213.00650325163,-25.759217421807133
17221.860930465235,-25.092551716925215
17230.71535767884,-24.37864348997181
17239.569784892446,-23.628587794719934
17248.424212106056,-22.8534796849423
17257.278639319662,-22.064414214412544
17266.133066533268,-21.272486436903385
17274.987493746874,-20.48879140618784
17283.84192096048,-19.724424176038937
17292.696348174086,-18.990479800229686
17301.550775387695,-18.29805333253284
17310.4052026013,-17.643855344495414
17319.259629814907,-16.984819496744194
17328.114057028513,-16.319111689119
17336.96848424212,-15.64902313049476
17345.82291145573,-14.97684502974607
17354.67733866934,-14.304868595748388
17363.531765882944,-13.63538503737633
17372.38619309655,-12.970685563504802
17381.240620310156,-12.313061383008693
17390.095047523762,-11.664803704762898
17398.949474737372,-11.028203737642068
17407.803901950978,-10.405552690521604
17416.658329164584,-9.79914177227615
17425.51275637819,-9.211262191780602
17434.367183591796,-8.644205157909852
17443.2216108054,-8.100261879538799
17452.07603801901,-7.581723565542139
17460.930465232617,-7.090881424795181
17469.784892446223,-6.630026666172612
17478.63931965983,-6.201450498549326
17487.493746873435,-5.807444130800225
17496.34817408704,-5.450298771800196
17505.202601300654,-5.131558097161897
17514.05702851426,-4.844205473317612
17522.911455727866,-4.582315121391135
17531.765882941472,-4.3412919444785265
17540.62031015508,-4.116540845675847
17549.474737368688,-3.903466728079072
17558.329164582294,-3.697474494784434
17567.1835917959,-3.4939690488879047
17576.038019009506,-3.2883552934855436
17584.89244622311,-3.076038131673415
17593.746873436718,-2.852422466547575
17602.601300650327,-2.6183371831320486
17611.455727863933,-2.383304286158229
17620.31015507754,-2.147680929415348
17629.164582291145,-1.911464082423881
17638.01900950475,-1.6746507147043033
17646.873436718357,-1.437237795777091
17655.727863931967,-1.1992222951626224
17664.582291145576,-0.9606011823815656
17673.436718359182,-0.7213714269542991
17682.291145572788,-0.4815299984012987
17691.145572786394,-0.2410738662430412
17700.0,0.0
